303;16;0;182;land;false;unknown;1
304;0;39;154;land;false;desert;1
305;41;0;184;land;false;desert;1
306;30;0;124;land;false;unknown;1
307;154;248;255;land;false;unknown;1
308;0;122;133;land;false;unknown;1
309;93;75;255;land;false;unknown;1
310;9;0;206;land;false;unknown;1
311;0;64;166;land;false;unknown;1
312;2;0;74;land;false;unknown;1
313;0;160;193;land;false;unknown;1
314;94;206;255;land;false;desert;1
315;0;198;158;land;false;desert;1
316;122;10;255;land;false;desert;1
317;0;61;148;land;false;desert;1
318;75;139;255;land;false;desert;1
319;42;0;140;land;false;desert;1
320;70;0;223;land;false;desert;1
321;0;69;198;land;false;desert;1
322;0;15;141;land;false;desert;1
323;111;247;255;land;false;desert;1
324;46;0;148;land;false;desert;1
325;176;246;255;land;false;desert;1
326;0;141;211;land;false;desert;1
327;171;228;255;land;false;desert;1
328;32;0;203;land;false;desert;1
329;63;197;0;land;false;desert;1
330;237;255;178;land;false;desert;1
331;76;134;0;land;false;desert;1
332;201;255;79;land;false;desert;1
333;25;165;0;land;false;desert;1
334;0;125;9;land;false;desert;1
335;89;114;0;land;false;desert;1
336;0;247;63;land;false;desert;1
337;7;0;158;land;false;desert;1
338;0;10;189;land;false;desert;1
339;0;96;187;land;false;unknown;1
340;14;0;201;land;false;unknown;1
341;0;111;187;land;false;unknown;1
342;49;92;255;land;false;unknown;1
343;162;115;255;land;false;desert;1
344;0;210;177;land;false;unknown;1
345;0;65;94;land;false;unknown;1
346;86;255;202;land;false;unknown;1
347;0;59;141;land;false;unknown;1
348;14;0;99;land;false;unknown;1
349;96;255;221;land;false;unknown;1
350;0;248;138;land;false;unknown;1
351;0;154;99;land;false;unknown;1
352;49;121;255;land;false;desert;1
353;36;0;139;land;false;desert;1
354;28;5;255;land;false;desert;1
355;136;48;255;land;false;desert;1
356;7;0;166;land;false;desert;1
357;0;67;127;land;false;desert;1
358;0;120;154;land;false;desert;1
359;0;3;174;land;false;desert;1
360;37;70;255;land;false;desert;1
361;0;13;180;land;false;desert;1
362;3;0;79;land;false;desert;1
363;0;0;247;land;false;desert;1
364;40;0;104;land;false;desert;1
365;32;0;112;land;false;desert;1
366;0;187;217;land;false;desert;1
367;0;59;37;land;false;desert;1
368;0;200;73;land;false;desert;1
369;0;236;169;land;false;desert;1
370;0;62;194;land;false;desert;1
371;154;128;0;land;false;desert;1
372;0;155;19;land;false;desert;1
373;208;255;86;land;false;desert;1
374;25;63;0;land;false;desert;1
375;0;92;56;land;false;desert;1
376;12;63;255;land;false;desert;1
377;0;74;172;land;false;desert;1
378;0;130;153;land;false;desert;1
379;152;142;255;land;false;desert;1
380;70;85;179;land;false;plains;1
381;105;108;190;land;false;plains;1
382;58;94;219;land;false;plains;1
383;77;93;163;land;false;plains;1
384;71;80;146;land;false;plains;1
385;60;72;173;land;false;plains;1
386;62;68;217;land;false;plains;1
387;113;127;205;land;false;plains;1
388;52;69;153;land;false;plains;1
389;93;95;233;land;false;forest;1
390;66;73;164;land;false;rail;1
391;150;161;138;land;false;hills;1
392;52;67;144;land;false;plains;1
393;77;85;203;land;false;forest;1
394;68;72;210;land;false;rail;1
395;108;154;250;land;false;hills;1
396;63;65;103;land;false;plains;1
397;83;93;162;land;false;plains;1
398;165;184;159;land;false;hills;1
399;124;130;252;land;false;forest;1
400;66;118;216;land;false;rail;1
401;25;24;43;land;false;plains;1
402;21;20;35;land;false;plains;1
403;74;88;153;land;false;plains;1
404;102;104;186;land;false;rail;1
405;72;103;169;land;false;rail;1
406;127;138;116;land;false;hills;1
407;91;133;217;land;false;forest;1
408;87;82;136;land;false;plains;1
409;69;92;154;land;false;road;1
410;42;45;139;land;false;hills;1
411;94;130;216;land;false;plains;1
412;69;95;169;land;false;forest;1
413;102;114;223;land;false;mountain;1
414;22;20;30;land;false;plains;1
415;45;38;66;land;false;plains;1
416;50;95;177;land;false;forest;1
417;103;114;218;land;false;rail;1
418;130;148;123;land;false;rail;1
419;61;73;130;land;false;hills;1
420;66;189;172;land;false;plains;1
421;116;252;249;land;false;plains;1
422;93;91;137;land;false;plains;1
423;56;53;74;land;false;hills;1
424;93;114;190;land;false;mountain;1
425;162;178;154;land;false;mountain;1
426;85;82;114;land;false;forest;1
427;68;103;168;land;false;forest;1
428;134;144;125;land;false;rail;1
429;126;137;121;land;false;hills;1
430;21;168;146;land;false;plains;1
431;103;115;97;land;false;mountain;1
432;24;166;142;land;false;plains;1
433;69;94;228;land;false;forest;1
434;40;30;92;land;false;rail;1
435;109;117;101;land;false;mountain;1
436;33;178;175;land;false;plains;1
437;37;33;47;land;false;plains;1
438;94;79;201;land;false;forest;1
439;124;82;194;land;false;mountain;1
440;183;201;174;land;false;rural;1
441;37;159;156;land;false;plains;1
442;29;27;40;land;false;rail;1
443;88;83;126;land;false;rail;1
444;30;2;98;land;false;forest;1
445;28;21;92;land;false;rail;1
446;148;160;135;land;false;mountain;1
447;173;189;162;land;false;rail;1
448;100;252;232;land;false;plains;1
449;54;182;147;land;false;rail;1
450;20;7;134;land;false;rail;1
451;47;22;153;land;false;mountain;1
452;49;138;205;land;false;forest;1
453;78;184;167;land;false;plains;1
454;87;201;180;land;false;rail;1
455;96;89;127;land;false;rail;1
456;86;38;177;land;false;forest;1
457;33;8;83;land;false;mountain;1
458;27;63;91;land;false;forest;1
459;46;158;125;land;false;plains;1
460;118;128;107;land;false;mountain;1
461;8;184;156;land;false;plains;1
462;69;173;143;land;false;rural;1
463;35;235;191;land;false;rail;1
464;79;79;140;land;false;plains;1
465;72;63;98;land;false;hills;1
466;46;42;58;land;false;hills;1
467;72;159;147;land;false;plains;1
468;38;13;117;land;false;forest;1
469;37;10;192;land;false;forest;1
470;49;27;160;land;false;mountain;1
471;11;60;110;land;false;forest;1
472;60;123;205;land;false;forest;1
473;30;227;225;land;false;urban;1
474;74;63;156;land;false;forest;1
475;47;130;124;land;false;forest;1
476;29;22;121;land;false;road;1
477;58;48;166;land;false;mountain;1
478;158;174;146;land;false;mountain;1
479;27;151;125;land;false;plains;1
480;34;98;139;land;false;plains;1
481;74;183;155;land;false;rail;1
482;26;191;161;land;false;plains;1
483;49;47;85;land;false;hills;1
484;63;167;143;land;false;rural;1
485;46;226;175;land;false;rural;1
486;10;199;184;land;false;plains;1
487;61;55;78;land;false;plains;1
488;67;44;117;land;false;forest;1
489;34;240;168;land;false;forest;1
490;3;159;137;land;false;rail;1
491;62;66;111;land;false;plains;1
492;103;130;126;land;false;rail;1
493;25;24;42;land;false;hills;1
494;89;76;175;land;false;forest;1
495;10;143;143;land;false;plains;1
496;24;151;131;land;false;plains;1
497;60;26;123;land;false;mountain;1
498;23;57;101;land;false;plains;1
499;31;139;116;land;false;rail;1
500;52;27;94;land;false;hills;1
501;45;25;93;land;false;forest;1
502;100;49;192;land;false;mountain;1
503;126;170;156;land;false;mountain;1
504;28;86;128;land;false;plains;1
505;13;92;143;land;false;plains;1
506;15;162;118;land;false;plains;1
507;77;166;141;land;false;road;1
508;19;55;109;land;false;forest;1
509;1;229;206;land;false;plains;1
510;30;28;40;land;false;hills;1
511;73;64;99;land;false;hills;1
512;58;11;129;land;false;forest;1
513;104;71;168;land;false;forest;1
514;69;198;155;land;false;plains;1
515;3;65;105;land;false;plains;1
516;33;91;131;land;false;plains;1
517;34;33;45;land;false;plains;1
518;37;15;82;land;false;forest;1
519;78;34;193;land;false;mountain;1
520;91;253;243;land;false;forest;1
521;64;125;191;land;false;plains;1
522;83;198;173;land;false;plains;1
523;75;49;144;land;false;forest;1
524;54;76;73;land;false;mountain;1
525;87;110;106;land;false;rail;1
526;42;194;177;land;false;plains;1
527;31;48;77;land;false;hills;1
528;51;246;239;land;false;plains;1
529;33;29;44;land;false;hills;1
530;220;0;12;land;false;desert;1
531;43;87;156;land;false;plains;1
532;50;215;167;land;false;plains;1
533;34;254;241;land;false;rail;1
534;51;146;141;land;false;plains;1
535;65;177;222;land;false;forest;1
536;52;29;90;land;false;mountain;1
537;94;233;205;land;false;plains;1
538;39;80;103;land;false;plains;1
539;51;141;134;land;false;plains;1
540;79;99;164;land;false;hills;1
541;59;80;76;land;false;hills;1
542;126;126;255;land;false;desert;1
543;57;177;159;land;false;plains;1
544;5;100;157;land;false;plains;1
545;46;116;188;land;false;plains;1
546;42;38;60;land;false;hills;1
547;18;9;108;land;false;mountain;1
548;80;138;153;land;false;rail;1
549;60;82;80;land;false;mountain;1
550;0;100;142;land;false;desert;1
551;5;201;143;land;false;plains;1
552;22;148;115;land;false;plains;1
553;5;80;70;land;false;hills;1
554;52;141;147;land;false;rail;1
555;102;196;208;land;false;rail;1
556;29;136;127;land;false;plains;1
557;46;79;122;land;false;plains;1
558;29;90;176;land;false;rail;1
559;100;129;126;land;false;rail;1
560;56;132;171;land;false;rail;1
561;27;55;83;land;false;rail;1
562;7;82;75;land;false;plains;1
563;33;60;123;land;false;hills;1
564;35;50;140;land;false;hills;1
565;62;184;235;land;false;rail;1
566;115;196;238;land;false;hills;1
567;19;157;130;land;false;plains;1
568;32;149;142;land;false;road;1
569;55;172;136;land;false;plains;1
570;29;174;174;land;false;road;1
571;150;180;145;land;false;mountain;1
572;59;113;174;land;false;rail;1
573;25;131;129;land;false;plains;1
574;67;255;158;land;false;rail;1
575;169;159;255;land;false;plains;1
576;15;182;255;land;false;unknown;1
577;0;53;158;land;false;unknown;1
578;61;0;158;land;false;unknown;1
579;0;201;178;land;false;unknown;1
580;0;87;76;land;false;unknown;1
581;166;175;255;land;false;unknown;1
582;6;0;104;land;false;unknown;1
583;0;39;89;land;false;desert;1
584;0;67;70;land;false;desert;1
585;82;90;124;land;false;plains;1
586;54;78;82;land;false;rural;1
587;29;35;62;land;false;hills;1
588;70;96;146;land;false;hills;1
589;133;168;165;land;false;urban;1
590;0;250;197;land;false;desert;1
591;0;33;81;land;false;desert;1
592;131;219;255;land;false;desert;1
593;0;89;133;land;false;desert;1
594;44;161;255;land;false;desert;1
595;81;20;255;land;false;desert;1
596;52;204;255;land;false;desert;1
597;0;11;96;land;false;desert;1
598;142;91;255;land;false;desert;1
599;58;0;146;land;false;desert;1
600;74;255;54;land;false;desert;1
601;0;74;127;land;false;desert;1
602;0;251;255;land;false;desert;1
603;17;0;139;land;false;desert;1
604;46;46;0;land;false;desert;1
605;2;20;0;land;false;desert;1
606;15;79;0;land;false;desert;1
607;154;247;0;land;false;desert;1
608;41;128;0;land;false;desert;1
609;1;51;0;land;false;desert;1
610;9;56;0;land;false;desert;1
611;114;255;38;land;false;desert;1
612;47;215;168;land;false;plains;1
613;40;144;112;land;false;plains;1
614;6;114;104;land;false;hills;1
615;2;70;121;land;false;plains;1
616;16;91;69;land;false;road;1
617;64;145;180;land;false;hills;1
618;37;101;128;land;false;road;1
619;53;112;137;land;false;forest;1
620;128;207;243;land;false;hills;1
621;175;212;166;land;false;hills;1
622;78;85;135;land;false;plains;1
623;23;157;147;land;false;plains;1
624;33;99;193;land;false;plains;1
625;75;128;186;land;false;plains;1
626;15;104;87;land;false;plains;1
627;42;149;124;land;false;hills;1
628;49;110;114;land;false;hills;1
629;44;51;68;land;false;plains;1
630;15;150;139;land;false;road;1
631;34;38;67;land;false;hills;1
632;91;196;242;land;false;rail;1
633;91;130;165;land;false;fortified;1
634;51;106;169;land;false;rail;1
635;67;93;86;land;false;rail;1
636;83;110;104;land;false;hills;1
637;32;35;47;land;false;plains;1
638;35;223;215;land;false;rail;1
639;35;198;155;land;false;rail;1
640;156;204;213;land;false;urban;1
641;27;73;116;land;false;plains;1
642;16;66;106;land;false;plains;1
643;30;85;82;land;false;road;1
644;27;182;162;land;false;road;1
645;72;180;187;land;false;forest;1
646;75;143;177;land;false;plains;1
647;54;162;174;land;false;hills;1
648;66;80;109;land;false;rail;1
649;58;65;86;land;false;rail;1
650;36;244;221;land;false;rail;1
651;2;50;101;land;false;plains;1
652;8;101;81;land;false;road;1
653;40;58;146;land;false;rail;1
654;194;215;180;land;false;rail;1
655;139;162;124;land;false;rail;1
656;45;182;206;land;false;hills;1
657;62;67;107;land;false;rail;1
658;85;207;182;land;false;rail;1
659;118;164;229;land;false;fortified;1
660;23;72;59;land;false;road;1
661;21;182;155;land;false;rail;1
662;50;82;166;land;false;rail;1
663;75;87;152;land;false;rail;1
664;67;169;171;land;false;hills;1
665;61;196;194;land;false;hills;1
666;42;80;104;land;false;rail;1
667;34;84;78;land;false;plains;1
668;54;155;134;land;false;hills;1
669;81;97;73;land;false;hills;1
670;48;92;96;land;false;hills;1
671;108;150;161;land;false;urban;1
672;54;88;139;land;false;rail;1
673;10;59;145;land;false;plains;1
674;79;103;94;land;false;hills;1
675;33;35;50;land;false;plains;1
676;80;86;137;land;false;plains;1
677;89;197;168;land;false;plains;1
678;1;220;143;land;false;plains;1
679;100;117;143;land;false;fortified;1
680;16;69;68;land;false;plains;1
681;18;57;49;land;false;plains;1
682;155;195;148;land;false;plains;1
683;70;79;109;land;false;plains;1
684;73;197;188;land;false;plains;1
685;104;159;225;land;false;urban;1
686;2;54;146;land;false;plains;1
687;10;93;87;land;false;rail;1
688;23;139;129;land;false;hills;1
689;58;63;126;land;false;hills;1
690;53;138;146;land;false;hills;1
691;79;186;196;land;false;plains;1
692;85;111;109;land;false;hills;1
693;90;178;196;land;false;hills;1
694;78;92;137;land;false;plains;1
695;31;32;54;land;false;plains;1
696;112;113;160;land;false;plains;1
697;146;175;218;land;false;rural;1
698;63;117;187;land;false;plains;1
699;97;74;227;land;false;road;1
700;38;114;107;land;false;road;1
701;26;49;105;land;false;hills;1
702;28;39;83;land;false;hills;1
703;50;72;114;land;false;hills;1
704;61;151;156;land;false;forest;1
705;71;76;125;land;false;plains;1
706;86;115;122;land;false;fortified;1
707;14;224;184;land;false;rail;1
708;24;69;87;land;false;hills;1
709;78;160;172;land;false;plains;1
710;47;84;94;land;false;plains;1
711;82;149;163;land;false;hills;1
712;184;208;170;land;false;plains;1
713;105;122;99;land;false;hills;1
714;106;122;101;land;false;rail;1
715;103;150;132;land;false;hills;1
716;81;146;153;land;false;rail;1
717;104;110;165;land;false;plains;1
718;7;155;140;land;false;plains;1
719;60;106;177;land;false;plains;1
720;54;68;66;land;false;hills;1
721;65;74;106;land;false;rail;1
722;18;106;173;land;false;road;1
723;21;1;233;land;false;rail;1
724;28;87;74;land;false;rail;1
725;18;177;154;land;false;rail;1
726;39;168;150;land;false;rail;1
727;52;163;204;land;false;plains;1
728;71;185;188;land;false;rail;1
729;76;91;130;land;false;plains;1
730;34;38;49;land;false;plains;1
731;38;167;135;land;false;plains;1
732;60;152;142;land;false;rail;1
733;22;13;176;land;false;rail;1
734;4;179;137;land;false;rail;1
735;2;145;122;land;false;road;1
736;41;126;163;land;false;plains;1
737;72;79;104;land;false;plains;1
738;80;52;226;land;false;plains;1
739;50;67;99;land;false;hills;1
740;78;99;75;land;false;plains;1
741;175;205;156;land;false;plains;1
742;57;83;76;land;false;hills;1
743;53;210;179;land;false;plains;1
744;12;162;129;land;false;rail;1
745;21;23;56;land;false;plains;1
746;113;125;106;land;false;hills;1
747;113;126;162;land;false;road;1
748;4;105;88;land;false;road;1
749;49;52;124;land;false;hills;1
750;55;122;150;land;false;hills;1
751;26;96;103;land;false;plains;1
752;57;114;136;land;false;rail;1
753;54;141;171;land;false;forest;1
754;56;61;80;land;false;plains;1
755;79;84;132;land;false;plains;1
756;84;176;128;land;false;plains;1
757;44;160;79;land;false;road;1
758;32;133;58;land;false;plains;1
759;56;34;251;land;false;road;1
760;26;110;108;land;false;plains;1
761;32;120;99;land;false;plains;1
762;29;72;71;land;false;plains;1
763;16;166;158;land;false;road;1
764;106;130;102;land;false;hills;1
765;129;147;123;land;false;hills;1
766;64;159;184;land;false;plains;1
767;85;161;165;land;false;forest;1
768;23;169;117;land;false;plains;1
769;85;41;242;land;false;forest;1
770;5;125;125;land;false;plains;1
771;118;135;111;land;false;road;1
772;14;140;88;land;false;hills;1
773;55;38;134;land;false;forest;1
774;126;156;121;land;false;rail;1
775;182;207;176;land;false;hills;1
776;54;190;193;land;false;plains;1
777;75;82;115;land;false;plains;1
778;85;100;144;land;false;plains;1
779;103;146;239;land;false;rural;1
780;3;174;147;land;false;rail;1
781;66;209;141;land;false;forest;1
782;4;143;117;land;false;plains;1
783;23;115;112;land;false;rail;1
784;44;52;83;land;false;plains;1
785;151;185;142;land;false;rail;1
786;72;151;169;land;false;plains;1
787;66;173;209;land;false;forest;1
788;72;72;122;land;false;plains;1
789;86;101;149;land;false;plains;1
790;24;122;216;land;false;plains;1
791;7;144;120;land;false;road;1
792;57;80;120;land;false;plains;1
793;47;52;100;land;false;hills;1
794;126;149;113;land;false;rail;1
795;76;189;120;land;false;rail;1
796;92;186;122;land;false;plains;1
797;62;230;152;land;false;rail;1
798;39;152;87;land;false;forest;1
799;58;61;143;land;false;forest;1
800;35;94;79;land;false;fortified;1
801;25;75;64;land;false;plains;1
802;155;182;144;land;false;hills;1
803;93;110;86;land;false;forest;1
804;26;73;56;land;false;plains;1
805;67;175;211;land;false;forest;1
806;87;96;121;land;false;plains;1
807;101;163;230;land;false;rail;1
808;24;128;51;land;false;rail;1
809;54;187;117;land;false;road;1
810;81;84;242;land;false;forest;1
811;18;68;58;land;false;plains;1
812;29;160;157;land;false;urban;1
813;15;116;95;land;false;road;1
814;38;49;97;land;false;hills;1
815;33;150;94;land;false;hills;1
816;84;171;197;land;false;rail;1
