3;coastal_bunker;1408.00;9.53;1054.00;-1.89;0
3;coastal_bunker;1409.00;9.50;1087.00;-1.57;0
3;coastal_bunker;1396.00;9.50;1005.00;-1.70;0
3;coastal_bunker;1413.00;9.50;1060.00;-1.37;0
3;coastal_bunker;1424.00;9.62;1091.00;-4.39;0
3;coastal_bunker;1416.00;9.62;1101.00;-3.14;0
3;coastal_bunker;1404.00;9.50;1037.00;-1.95;0
3;coastal_bunker;1431.00;9.50;1080.00;-0.98;0
3;coastal_bunker;1429.00;9.53;1077.00;-3.93;0
3;coastal_bunker;1432.00;9.50;1079.00;-1.57;0
3;dockyard;1429.00;9.55;1076.00;-3.93;0
3;anti_air_building;1435.00;9.90;1050.00;4.05;0
3;anti_air_building;1453.00;10.40;1024.00;0.43;0
3;anti_air_building;1419.00;9.70;1003.00;3.09;0
3;synthetic_refinery;1408.00;9.70;1034.00;6.11;0
3;fuel_silo;1438.00;9.68;1071.00;3.95;0
3;radar_station;1429.00;10.00;1049.00;0.31;0
3;rocket_site;1421.00;9.70;998.00;3.00;0
3;nuclear_reactor;1444.00;10.00;1012.00;4.56;0
4;arms_factory;1917.00;9.70;1531.00;4.47;0
4;arms_factory;1937.00;10.00;1479.00;6.03;0
4;arms_factory;1915.00;9.95;1541.00;2.41;0
4;arms_factory;1922.00;10.40;1480.00;0.26;0
4;arms_factory;1932.00;10.05;1486.00;0.36;0
4;arms_factory;1907.00;10.03;1543.00;4.48;0
4;industrial_complex;1945.00;10.15;1479.00;0.86;0
4;industrial_complex;1922.00;10.00;1541.00;3.52;0
4;industrial_complex;1949.00;10.15;1482.00;0.26;0
4;industrial_complex;1940.00;9.85;1486.00;2.93;0
4;industrial_complex;1905.00;10.05;1544.00;5.59;0
4;industrial_complex;1918.00;10.40;1487.00;1.97;0
4;air_base;1915.00;10.00;1542.00;4.99;0
4;supply_node;1920.00;9.70;1507.00;2.10;0
4;supply_node;1897.00;9.70;1530.00;3.58;0
4;supply_node;1884.00;9.68;1537.00;1.34;0
4;supply_node;1932.00;9.70;1491.00;2.81;0
4;supply_node;1922.00;9.70;1526.00;5.76;0
4;supply_node;1934.00;9.68;1509.00;3.51;0
4;supply_node;1925.00;10.20;1484.00;4.99;0
4;supply_node;1937.00;10.00;1480.00;1.64;0
4;supply_node;1917.00;9.70;1538.00;4.23;0
4;supply_node;1904.00;9.95;1540.00;0.88;0
4;supply_node;1949.00;10.05;1478.00;3.81;0
4;supply_node;1965.00;9.80;1504.00;0.11;0
4;supply_node;1919.00;10.25;1491.00;3.05;0
4;supply_node;1954.00;9.70;1501.00;4.53;0
4;supply_node;1948.00;9.70;1490.00;2.29;0
4;supply_node;1921.00;9.75;1498.00;5.23;0
4;supply_node;1932.00;9.70;1519.00;0.42;0
4;supply_node;1915.00;10.30;1482.00;4.46;0
4;supply_node;1944.00;9.75;1498.00;5.94;0
4;supply_node;1895.00;9.70;1543.00;2.59;0
4;supply_node;1930.00;9.70;1501.00;0.35;0
4;supply_node;1909.00;9.60;1527.00;1.83;0
4;supply_node;1976.00;9.98;1499.00;4.76;0
4;supply_node;1929.00;9.70;1533.00;1.07;0
4;supply_node;1962.00;9.75;1487.00;4.00;0
4;supply_node;1963.00;9.70;1495.00;0.65;0
4;supply_node;1915.00;9.70;1516.00;3.24;0
4;bunker;1929.00;9.70;1507.00;5.22;0
4;bunker;1943.00;9.70;1496.00;3.06;0
4;bunker;1943.00;9.70;1493.00;3.16;0
4;bunker;1893.00;9.70;1533.00;1.00;0
4;bunker;1946.00;10.10;1478.00;3.67;0
4;bunker;1907.00;9.75;1534.00;0.05;0
4;bunker;1943.00;10.05;1481.00;1.61;0
4;bunker;1913.00;9.70;1522.00;5.73;0
4;bunker;1978.00;9.82;1498.00;0.65;0
4;bunker;1922.00;10.25;1487.00;4.78;0
4;bunker;1930.00;9.70;1493.00;0.06;0
4;bunker;1959.00;9.78;1496.00;4.18;0
4;bunker;1929.00;9.70;1536.00;0.56;0
4;bunker;1898.00;9.73;1544.00;2.12;0
4;bunker;1926.00;10.23;1483.00;6.24;0
4;bunker;1933.00;9.73;1527.00;1.17;0
4;bunker;1882.00;9.70;1538.00;5.29;0
4;bunker;1902.00;9.95;1540.00;0.57;0
4;bunker;1919.00;9.82;1538.00;3.23;0
4;bunker;1916.00;10.28;1481.00;5.89;0
4;bunker;1930.00;9.70;1510.00;3.73;0
4;bunker;1966.00;9.70;1490.00;3.84;0
4;bunker;1926.00;9.75;1497.00;1.68;0
4;bunker;1963.00;9.70;1504.00;5.80;0
4;bunker;1930.00;9.70;1527.00;0.72;0
4;bunker;1921.00;9.70;1505.00;3.74;0
4;bunker;1953.00;9.70;1499.00;0.12;0
4;anti_air_building;1898.00;9.70;1534.00;4.25;0
4;anti_air_building;1937.00;9.70;1493.00;4.35;0
4;anti_air_building;1937.00;9.70;1510.00;2.19;0
4;synthetic_refinery;1932.00;9.90;1487.00;4.85;0
4;fuel_silo;1930.00;9.70;1527.00;1.23;0
4;radar_station;1930.00;9.70;1511.00;4.27;0
4;rocket_site;1929.00;9.75;1494.00;0.63;0
4;nuclear_reactor;1933.00;9.65;1511.00;3.30;0
5;arms_factory;1676.00;11.90;1252.00;2.41;0
5;arms_factory;1664.00;11.93;1239.00;0.26;0
5;arms_factory;1656.00;11.80;1236.00;0.36;0
5;arms_factory;1661.00;11.68;1246.00;4.48;0
5;arms_factory;1675.00;11.95;1245.00;0.86;0
5;arms_factory;1671.00;11.78;1233.00;3.52;0
5;industrial_complex;1662.00;12.25;1227.00;0.26;0
5;industrial_complex;1676.00;12.00;1258.00;2.93;0
5;industrial_complex;1651.00;11.32;1259.00;5.59;0
5;industrial_complex;1661.00;10.98;1263.00;1.97;0
5;industrial_complex;1663.00;11.40;1256.00;4.99;0
5;industrial_complex;1660.00;11.28;1252.00;6.20;0
5;air_base;1657.00;11.00;1270.00;4.04;0
5;supply_node;1660.00;11.73;1245.00;1.34;0
5;supply_node;1667.00;11.43;1261.00;2.81;0
5;supply_node;1658.00;11.28;1267.00;5.76;0
5;supply_node;1667.00;12.00;1249.00;3.51;0
5;supply_node;1672.00;11.80;1237.00;4.99;0
5;supply_node;1655.00;11.30;1251.00;1.64;0
5;supply_node;1651.00;10.43;1274.00;4.23;0
5;supply_node;1676.00;11.82;1250.00;0.88;0
5;supply_node;1644.00;10.28;1268.00;3.81;0
5;supply_node;1660.00;12.20;1228.00;0.11;0
5;supply_node;1682.00;11.55;1240.00;3.05;0
5;supply_node;1681.00;11.50;1232.00;4.53;0
5;supply_node;1652.00;11.40;1240.00;2.29;0
5;supply_node;1653.00;11.40;1260.00;5.23;0
5;supply_node;1663.00;12.07;1237.00;0.42;0
5;supply_node;1670.00;11.25;1226.00;4.46;0
5;bunker;1678.00;11.82;1243.00;5.66;0
5;bunker;1657.00;12.23;1230.00;2.05;0
5;bunker;1668.00;12.05;1233.00;4.71;0
5;bunker;1655.00;11.95;1234.00;2.55;0
5;bunker;1655.00;10.70;1270.00;4.11;0
5;bunker;1670.00;11.82;1252.00;0.49;0
5;bunker;1679.00;11.32;1227.00;3.15;0
5;bunker;1678.00;11.80;1254.00;6.18;0
5;bunker;1656.00;11.43;1260.00;1.10;0
5;bunker;1675.00;11.55;1234.00;5.22;0
5;bunker;1648.00;10.40;1270.00;3.06;0
5;bunker;1662.00;11.25;1260.00;3.16;0
5;bunker;1653.00;11.00;1249.00;1.00;0
5;bunker;1660.00;11.23;1265.00;3.67;0
5;bunker;1658.00;11.53;1246.00;0.05;0
5;bunker;1681.00;11.45;1231.00;1.61;0
5;anti_air_building;1667.00;11.80;1245.00;5.73;0
5;anti_air_building;1666.00;11.50;1266.00;0.65;0
5;anti_air_building;1676.00;11.90;1244.00;4.78;0
5;synthetic_refinery;1651.00;11.35;1240.00;0.06;0
5;fuel_silo;1658.00;12.10;1227.00;4.18;0
5;radar_station;1665.00;11.75;1250.00;0.84;0
5;rocket_site;1656.00;11.50;1258.00;2.12;0
5;nuclear_reactor;1668.00;11.60;1262.00;6.24;0
6;arms_factory;2103.00;10.12;1588.00;0.36;0
6;arms_factory;2146.00;10.07;1583.00;4.48;0
6;arms_factory;2126.00;9.70;1590.00;0.86;0
6;arms_factory;2131.00;9.98;1556.00;3.52;0
6;arms_factory;2155.00;10.12;1583.00;0.26;0
6;arms_factory;2082.00;10.20;1580.00;2.93;0
6;industrial_complex;2139.00;10.00;1591.00;5.59;0
6;industrial_complex;2111.00;9.82;1574.00;1.97;0
6;industrial_complex;2068.00;10.40;1607.00;4.99;0
6;industrial_complex;2174.00;10.45;1582.00;6.20;0
6;industrial_complex;2123.00;9.65;1613.00;4.04;0
6;industrial_complex;2158.00;10.40;1589.00;0.42;0
6;air_base;2095.00;10.10;1585.00;3.44;0
6;supply_node;2116.00;10.00;1597.00;5.76;0
6;supply_node;2129.00;9.93;1559.00;3.51;0
6;supply_node;2128.00;9.98;1587.00;4.99;0
6;supply_node;2079.00;10.40;1597.00;1.64;0
6;supply_node;2083.00;10.10;1576.00;4.23;0
6;supply_node;2118.00;9.73;1590.00;0.88;0
6;supply_node;2153.00;10.20;1579.00;3.81;0
6;supply_node;2108.00;10.00;1590.00;0.11;0
6;supply_node;2163.00;10.40;1579.00;3.05;0
6;supply_node;2136.00;10.05;1585.00;4.53;0
6;supply_node;2166.00;10.40;1587.00;2.29;0
6;supply_node;2144.00;10.12;1572.00;5.23;0
6;supply_node;2140.00;10.00;1578.00;0.42;0
6;supply_node;2073.00;10.40;1604.00;4.46;0
6;supply_node;2092.00;10.20;1582.00;5.94;0
6;supply_node;2114.00;9.75;1571.00;2.59;0
6;supply_node;2103.00;10.12;1581.00;0.35;0
6;supply_node;2120.00;9.93;1606.00;1.83;0
6;supply_node;2083.00;10.25;1586.00;4.76;0
6;supply_node;2177.00;10.40;1582.00;1.07;0
6;supply_node;2120.00;10.00;1581.00;4.00;0
6;supply_node;2098.00;10.10;1589.00;0.65;0
6;supply_node;2156.00;10.40;1590.00;3.24;0
6;supply_node;2132.00;10.00;1575.00;6.18;0
6;supply_node;2088.00;10.20;1593.00;1.37;0
6;supply_node;2110.00;9.90;1580.00;5.41;0
6;supply_node;2135.00;10.03;1565.00;2.07;0
6;supply_node;2145.00;10.05;1588.00;3.54;0
6;supply_node;2124.00;10.00;1569.00;1.30;0
6;bunker;2158.00;10.18;1584.00;1.61;0
6;bunker;2079.00;10.40;1606.00;5.73;0
6;bunker;2172.00;10.45;1585.00;0.65;0
6;bunker;2119.00;9.95;1601.00;4.78;0
6;bunker;2131.00;9.98;1576.00;0.06;0
6;bunker;2148.00;10.05;1580.00;4.18;0
6;bunker;2079.00;10.20;1574.00;0.56;0
6;bunker;2091.00;10.18;1591.00;2.12;0
6;bunker;2144.00;10.00;1580.00;6.24;0
6;bunker;2108.00;10.00;1588.00;1.17;0
6;bunker;2124.00;10.00;1575.00;5.29;0
6;bunker;2124.00;10.03;1583.00;0.57;0
6;bunker;2179.00;10.30;1581.00;3.23;0
6;bunker;2074.00;10.40;1598.00;5.89;0
6;bunker;2088.00;10.23;1586.00;3.73;0
6;bunker;2154.00;10.28;1592.00;3.84;0
6;bunker;2149.00;10.10;1587.00;1.68;0
6;bunker;2102.00;10.20;1582.00;5.80;0
6;bunker;2120.00;10.00;1574.00;0.72;0
6;bunker;2135.00;10.05;1566.00;3.74;0
6;bunker;2126.00;9.73;1589.00;0.12;0
6;bunker;2110.00;9.90;1584.00;4.25;0
6;bunker;2113.00;10.05;1595.00;4.35;0
6;bunker;2137.00;10.03;1583.00;2.19;0
6;bunker;2119.00;9.70;1591.00;4.85;0
6;bunker;2139.00;10.00;1571.00;1.23;0
6;bunker;2083.00;10.38;1590.00;2.79;0
6;bunker;2132.00;9.73;1559.00;0.63;0
6;bunker;2096.00;10.10;1587.00;3.30;0
6;anti_air_building;2099.00;10.10;1588.00;5.96;0
6;anti_air_building;2115.00;9.70;1585.00;2.70;0
6;anti_air_building;2132.00;10.00;1589.00;3.90;0
6;synthetic_refinery;2116.00;10.00;1600.00;1.74;0
6;fuel_silo;2157.00;10.30;1576.00;4.41;0
6;radar_station;2127.00;10.07;1585.00;0.11;0
6;rocket_site;2137.00;9.90;1590.00;2.35;0
6;nuclear_reactor;2093.00;10.20;1588.00;0.19;0
7;arms_factory;1832.00;12.88;1381.00;0.86;0
7;arms_factory;1837.00;11.40;1359.00;3.52;0
7;arms_factory;1847.00;10.93;1360.00;0.26;0
7;arms_factory;1844.00;11.15;1359.00;2.93;0
7;arms_factory;1854.00;11.00;1360.00;5.59;0
7;arms_factory;1837.00;11.25;1351.00;1.97;0
7;industrial_complex;1852.00;10.75;1361.00;4.99;0
7;industrial_complex;1832.00;10.98;1363.00;6.20;0
7;industrial_complex;1842.00;11.07;1349.00;4.04;0
7;industrial_complex;1832.00;11.05;1364.00;0.42;0
7;industrial_complex;1839.00;11.12;1350.00;3.44;0
7;industrial_complex;1832.00;11.38;1370.00;4.64;0
7;air_base;1815.00;11.50;1349.00;2.48;0
7;supply_node;1863.00;11.90;1370.00;4.99;0
7;supply_node;1850.00;11.35;1368.00;1.64;0
7;supply_node;1839.00;11.40;1360.00;4.23;0
7;supply_node;1808.00;12.30;1342.00;0.88;0
7;supply_node;1854.00;11.78;1376.00;3.81;0
7;supply_node;1829.00;11.15;1353.00;0.11;0
7;supply_node;1810.00;10.75;1361.00;3.05;0
7;supply_node;1837.00;13.55;1384.00;4.53;0
7;supply_node;1814.00;11.45;1350.00;2.29;0
7;supply_node;1845.00;11.35;1379.00;5.23;0
7;supply_node;1806.00;10.70;1354.00;0.42;0
7;supply_node;1822.00;11.90;1355.00;4.46;0
7;supply_node;1837.00;11.28;1343.00;5.94;0
7;supply_node;1834.00;11.25;1368.00;2.59;0
7;supply_node;1822.00;12.28;1367.00;0.35;0
7;supply_node;1829.00;12.18;1378.00;1.83;0
7;supply_node;1850.00;10.95;1356.00;4.76;0
